Car_Company,Car_Model,Car_Variant,Registered_Month,Car_Resale_Price(Lakh),Car_Engine_Capacity(CC),Car_Kilometer_Driven(kms),Car_Max_Power(bhp),Car_Mileage(kmpl),Car_Model_Year,insurance,transmission_type,owner_type,fuel_type,seats,body_type,city
Renault,KWID,1.0,Nov,4.5,999.0,59.0,67.0,24.0,2018,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Honda,City,V,Aug,8.5,1497.0,68.0,117.0,17.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Honda,Jazz,1.2,Jul,6.85,1199.0,71.0,88.0,19.0,2018,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Tata,Tigor,1.2,Aug,5.5,1199.0,28.0,84.0,20.0,2017,Third Party insurance,Manual,Second Owner,Petrol,5.0,Sedan,Hyderabad
Hyundai,Creta,1.6,Mar,11.95,1582.0,1.0,126.0,19.0,2018,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Skoda,Octavia,Ambiente,Aug,3.0,1781.0,1.0,110.0,12.0,2008,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Nissan,Micra,Active,Dec,3.95,1198.0,68.0,67.0,19.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Ertiga,VDI,Sept,5.7,1248.0,70.0,88.0,20.0,2013,Comprehensive,Manual,First Owner,Diesel,7.0,MUV,Hyderabad
Tata,Hexa,XTA,Nov,10.8,2179.0,1.0,153.0,17.0,2017,Third Party insurance,Automatic,First Owner,Diesel,7.0,MUV,Hyderabad
Hyundai,Creta,1.6,Jul,11.95,1582.0,68.0,126.0,17.0,2017,Comprehensive,Automatic,Second Owner,Diesel,5.0,SUV,Hyderabad
Audi,A3,35,Jul,24.5,1968.0,34.0,143.0,20.0,2019,Comprehensive,Automatic,First Owner,Diesel,5.0,Sedan,Hyderabad
Hyundai,i20,Sportz,Jul,8.75,1197.0,28.0,81.0,21.0,2022,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Kia,Seltos,HTK,Nov,14.0,1493.0,50.0,113.0,20.0,2020,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Celerio,ZXI,Aug,4.5,998.0,69.0,67.0,23.0,2016,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Creta,1.4,Nov,9.0,1396.0,76.0,88.0,22.0,2017,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Celerio,VXI,Feb,4.4,998.0,44.0,67.0,23.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Swift,DDiS,Mar,6.7,1248.0,51.0,74.0,28.0,2019,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Hyderabad
Land,Rover,Discovery,Jul,30.95,2179.0,78.0,187.0,12.0,2016,Comprehensive,Automatic,First Owner,Diesel,7.0,SUV,Hyderabad
Maruti,Ritz,VDi,Jan,3.9,1248.0,77.0,73.0,23.0,2013,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Hyderabad
Hyundai,i10,Sportz,Apr,3.2,1086.0,51.0,68.0,19.0,2012,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Kia,Seltos,HTK,Oct,12.75,1493.0,1.0,113.0,,2020,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Hyundai,i20,Asta,Aug,9.2,1197.0,40.0,81.0,17.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Mahindra,XUV500,W10,Sept,14.0,1997.0,69.0,140.0,16.0,2017,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Hyderabad
Mahindra,XUV500,AT,Jun,14.5,2179.0,76.0,140.0,16.0,2017,Third Party insurance,Automatic,First Owner,Diesel,7.0,SUV,Hyderabad
Hyundai,Santro,Xing,Jan,2.45,1086.0,31.0,62.0,17.0,2010,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Santa,Fe,Nov,5.8,2199.0,1.0,194.0,14.0,2011,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Hyderabad
Renault,Triber,RXL,Dec,7.0,999.0,45.0,71.0,18.0,2021,Comprehensive,Automatic,First Owner,Petrol,7.0,MUV,Hyderabad
Honda,Jazz,1.5,Jul,5.7,1498.0,1.0,98.0,27.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Hyderabad
Maruti,Swift,VDI,Jul,5.9,1248.0,72.0,74.0,28.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Hyderabad
Renault,Duster,85PS,Nov,4.9,1461.0,1.0,83.0,19.0,2014,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Celerio,VXI,Jan,4.0,998.0,68.0,67.0,23.0,2015,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Toyota,Yaris,J,Sept,8.0,1496.0,20.0,105.0,17.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Ford,Ecosport,1.5,Oct,8.8,1498.0,68.0,98.0,21.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Mahindra,Scorpio,VLX,Dec,5.8,2179.0,55.0,120.0,12.0,2010,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Hyderabad
Kia,Seltos,GTX,Aug,16.5,1493.0,50.0,113.0,18.0,2021,Comprehensive,Automatic,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Ritz,LXI,Jul,2.6,1197.0,76.0,85.0,21.0,2012,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Swift,VXI,Aug,4.0,1197.0,45.0,81.0,21.0,2014,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,i10,Magna,Jan,2.65,1197.0,47.0,80.0,19.0,2008,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Renault,Duster,RXL,Nov,4.25,1461.0,99.0,108.0,19.0,2014,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Hyundai,Grand,i10,Apr,5.2,1197.0,77.0,82.0,18.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Volkswagen,Vento,1.5,Mar,5.5,1498.0,1.0,103.0,21.0,2015,Comprehensive,Automatic,First Owner,Diesel,5.0,Sedan,Hyderabad
Honda,WR-V,i-DTEC,Jun,6.8,1498.0,72.0,98.0,25.0,2017,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Swift,Dzire,Aug,4.2,1248.0,1.0,74.0,28.0,2012,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Swift,Dzire,Jul,3.2,1197.0,43.0,88.0,22.0,2010,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Honda,Jazz,VX,Aug,5.9,1199.0,82.0,88.0,17.0,2016,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Nissan,Micra,Diesel,Jul,2.5,1461.0,1.0,63.0,23.0,2011,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Hyderabad
Maruti,SX4,ZXI,Oct,2.5,1586.0,1.0,103.0,15.0,2009,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Maruti,XL6,Alpha,Apr,11.5,1462.0,55.0,103.0,19.0,2021,Third Party insurance,Manual,First Owner,Petrol,6.0,MUV,Hyderabad
Datsun,GO,Plus,Jun,5.73,1198.0,48.0,67.0,19.0,2021,Third Party,Manual,First Owner,Petrol,7.0,MUV,Hyderabad
Hyundai,i10,Sportz,Apr,3.5,1197.0,69.0,78.0,16.0,2011,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Celerio,VXI,Aug,3.95,998.0,80.0,65.0,25.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Nissan,Micra,XL,Jun,5.85,1198.0,36.0,75.0,19.0,2018,Third Party,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Tata,Tiago,XZA,Jun,7.82,1199.0,15.0,84.0,19.0,2021,Third Party,Automatic,Second Owner,Petrol,5.0,Hatchback,Hyderabad
MG,Hector,Super,Jan,15.0,1956.0,49.0,167.0,17.0,2020,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Mahindra,XUV500,W8,Aug,5.45,2179.0,96.0,140.0,15.0,2012,Third Party insurance,Manual,Second Owner,Diesel,7.0,SUV,Hyderabad
Skoda,Rapid,1.6,Jun,3.3,1598.0,1.0,103.0,20.0,2012,Comprehensive,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
MG,Hector,Sharp,Jun,16.5,1956.0,96.0,167.0,17.0,2019,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Swift,Dzire,Jul,7.2,1248.0,1.0,74.0,26.0,2017,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Skoda,Rapid,1.5,Aug,9.5,1498.0,67.0,108.0,21.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Wagon,R,May,5.95,1197.0,27.0,81.0,20.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Swift,AMT,May,6.75,1197.0,50.0,81.0,22.0,2018,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Mahindra,XUV500,AT,Jul,14.5,1997.0,1.0,140.0,16.0,2017,Third Party insurance,Automatic,First Owner,Diesel,7.0,SUV,Hyderabad
Hyundai,Venue,SX,Feb,11.5,1396.0,46.0,88.0,23.0,2019,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Chevrolet,Spark,1.0,Aug,1.2,995.0,64.0,62.0,18.0,2007,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Hyderabad
Volkswagen,Polo,1.2,Nov,5.45,1199.0,34.0,74.0,16.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Skoda,Rapid,1.6,Apr,4.5,1598.0,77.0,103.0,20.0,2011,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Hyundai,EON,Magna,Jul,3.7,814.0,37.0,55.0,21.0,2015,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Verna,SX,Aug,5.5,1582.0,1.0,126.0,19.0,2013,Third Party insurance,Automatic,First Owner,Diesel,5.0,Sedan,Hyderabad
Volkswagen,Vento,Petrol,Jul,5.3,1598.0,45.0,103.0,14.0,2011,Third Party insurance,Automatic,First Owner,Petrol,5.0,Sedan,Hyderabad
Honda,Amaze,VX,Nov,3.8,1498.0,1.0,98.0,25.0,2013,Comprehensive,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Swift,VXI,Dec,5.3,1197.0,60.0,83.0,20.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,XL6,Alpha,Aug,11.8,1462.0,47.0,101.0,20.0,2020,Third Party insurance,Manual,First Owner,Petrol,6.0,MUV,Hyderabad
Maruti,Baleno,1.2,Jul,6.9,1197.0,40.0,83.0,21.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Renault,Duster,85PS,Jul,5.35,1461.0,69.0,83.0,20.0,2014,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Maruti,Wagon,R,Jul,1.95,998.0,65.0,67.0,21.0,2008,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Grand,i10,Aug,5.25,1197.0,58.0,82.0,18.0,2015,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Maruti,Alto,K10,Jan,4.0,998.0,52.0,67.0,23.0,2018,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Creta,1.4,Oct,9.5,1396.0,70.0,88.0,22.0,2018,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Hyderabad
Honda,City,1.5,May,3.6,1497.0,80.0,118.0,17.0,2011,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Honda,Brio,1.2,Jan,3.65,1198.0,77.0,86.0,18.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Hyundai,Santro,Magna,Jul,4.8,1086.0,62.0,68.0,20.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Hyderabad
Toyota,Etios,1.4,Apr,5.2,1364.0,90.0,67.0,23.0,2015,Comprehensive,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Ertiga,ZXI,May,10.8,1462.0,46.0,103.0,19.0,2019,Comprehensive,Manual,First Owner,Petrol,7.0,MUV,Hyderabad
Honda,City,i,Jul,7.8,1498.0,87.0,98.0,26.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Swift,Dzire,Oct,7.25,1197.0,18.0,81.0,21.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Hyderabad
Hyundai,Creta,1.6,Jul,14.25,1582.0,71.0,126.0,17.0,2018,Third Party insurance,Automatic,First Owner,Diesel,5.0,SUV,Hyderabad
Hyundai,Verna,CRDi,Jun,8.3,1396.0,55.0,88.0,24.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Hyderabad
Maruti,Vitara,Brezza,Jan,9.0,1248.0,93.0,88.0,24.0,2019,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Hyderabad
Nissan,Kicks,XL,,8.0,1461.0,40.0,108.0,20.0,2019,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Gurgaon
Datsun,GO,Anniversary,Feb,2.92,1198.0,32.0,67.0,20.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Ertiga,VXI,Aug,6.25,1462.0,52.0,101.0,20.0,2014,Comprehensive,Manual,Second Owner,Petrol,7.0,MUV,Gurgaon
Maruti,Wagon,R,Dec,2.43,998.0,71.0,58.0,26.0,2012,Comprehensive,Manual,First Owner,CNG,5.0,Hatchback,Gurgaon
BMW,5,Series,,29.0,1995.0,20.0,187.0,20.0,2017,Third Party insurance,Automatic,Second Owner,Diesel,5.0,Sedan,Gurgaon
Maruti,Swift,Dzire,Aug,4.06,1197.0,12.0,88.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Hyundai,i20,Active,Dec,4.86,1197.0,62.0,81.0,17.0,2015,Comprehensive,Manual,Third Owner,Petrol,5.0,Hatchback,Gurgaon
Honda,City,V,Apr,3.87,1497.0,1.0,116.0,15.0,2012,Comprehensive,Automatic,First Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Swift,Dzire,Sept,6.7,1197.0,76.0,81.0,21.0,2017,Third Party insurance,Automatic,First Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Ciaz,VXi,,5.25,1373.0,70.0,91.0,20.0,2015,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Ford,Endeavour,3.2,,26.0,3198.0,70.0,197.0,10.0,2017,Third Party insurance,Automatic,First Owner,Diesel,7.0,SUV,Gurgaon
Hyundai,Aura,S,Aug,7.75,1197.0,22.0,81.0,20.0,2021,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Honda,City,VX,,10.2,1497.0,40.0,117.0,17.0,2020,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Kia,Carens,Luxury,,15.0,1482.0,60.0,157.0,,2022,Third Party insurance,Automatic,First Owner,Petrol,6.0,MUV,Gurgaon
Skoda,Octavia,1.4,,9.5,1395.0,40.0,148.0,16.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Toyota,Innova,Crysta,Jul,22.5,2694.0,6.0,163.0,8.0,2022,Comprehensive,Manual,First Owner,Petrol,7.0,MUV,Delhi
Maruti,Swift,LDI,,3.5,1248.0,70.0,74.0,25.0,2017,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Gurgaon
Jeep,Compass,2.0,,11.45,1956.0,60.0,170.0,17.0,2018,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Gurgaon
Hyundai,i10,Sportz,,2.94,1197.0,60.0,78.0,16.0,2011,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Gurgaon
Ford,Ecosport,1.5,,6.4,1498.0,40.0,98.0,23.0,2018,Third Party insurance,Manual,Third Owner,Diesel,5.0,SUV,Gurgaon
Hyundai,Creta,1.6,Oct,10.89,1591.0,36.0,121.0,14.0,2018,Third Party insurance,Automatic,Second Owner,Petrol,5.0,SUV,Gurgaon
Maruti,Swift,VXI,May,5.6,1197.0,56.0,88.0,22.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,i20,Magna,Apr,3.31,1197.0,32.0,82.0,18.0,2013,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Jeep,Compass,2.0,,12.12,1956.0,60.0,170.0,16.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Gurgaon
Honda,City,V,Jun,10.5,1498.0,37.0,119.0,18.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Vitara,Brezza,May,6.9,1248.0,53.0,88.0,24.0,2016,Zero Dep,Manual,First Owner,Diesel,5.0,SUV,Gurgaon
Mahindra,TUV,300,Mar,6.79,1493.0,51.0,100.0,18.0,2018,Comprehensive,Manual,First Owner,Diesel,7.0,SUV,Gurgaon
Maruti,Alto,Green,Sept,1.68,796.0,55.0,38.0,26.0,2011,Comprehensive,Manual,First Owner,CNG,5.0,Hatchback,Gurgaon
Volkswagen,Vento,1.5,,4.0,1498.0,1.0,103.0,21.0,2015,Third Party insurance,Automatic,Fourth Owner,Diesel,5.0,Sedan,Gurgaon
Volkswagen,Polo,IPL,,2.5,1598.0,1.0,103.0,15.0,2011,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,Creta,EX,Aug,12.9,1493.0,30.0,113.0,,2020,Comprehensive,Manual,Second Owner,Diesel,5.0,SUV,Delhi
BMW,X3,xDrive20d,,16.0,1995.0,60.0,184.0,16.0,2013,Third Party insurance,Automatic,First Owner,Diesel,5.0,SUV,Gurgaon
Ford,Figo,Diesel,,2.15,1399.0,1.0,68.0,20.0,2012,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Gurgaon
Honda,BR-V,i-VTEC,,7.2,1497.0,50.0,117.0,15.0,2017,Third Party insurance,Manual,Second Owner,Petrol,7.0,SUV,Gurgaon
Toyota,Innova,Crysta,Jul,15.4,2393.0,65.0,147.0,13.0,2017,Third Party insurance,Automatic,First Owner,Diesel,7.0,MUV,Delhi
Maruti,Swift,Dzire,,1.6,1248.0,1.0,73.0,19.0,2011,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Gurgaon
Renault,Duster,85PS,,3.15,1461.0,1.0,83.0,20.0,2015,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Gurgaon
Honda,WR-V,i-VTEC,,5.6,1199.0,50.0,88.0,17.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Gurgaon
Honda,Amaze,SX,Nov,5.12,1198.0,64.0,86.0,18.0,2016,Zero Dep,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Tata,Altroz,XZ,Jan,6.87,1497.0,57.0,88.0,23.0,2020,Third Party,Manual,First Owner,Diesel,5.0,Hatchback,Gurgaon
Maruti,Swift,VXI,Feb,5.79,1197.0,32.0,88.0,22.0,2021,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Kia,Sonet,HTX,Jan,10.88,998.0,9.0,118.0,18.0,2022,Third Party,Manual,First Owner,Petrol,5.0,SUV,Gurgaon
Maruti,Baleno,1.2,Sept,5.11,1197.0,66.0,83.0,21.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,EON,Magna,Jan,2.11,814.0,20.0,55.0,21.0,2012,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Baleno,Delta,Feb,6.74,1197.0,18.0,81.0,21.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,i20,Asta,Apr,6.99,1197.0,51.0,81.0,18.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Renault,Duster,85PS,,3.15,1461.0,1.0,83.0,20.0,2015,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Gurgaon
Tata,Nano,Lx,,,624.0,20.0,37.0,25.0,2013,Third Party insurance,Manual,First Owner,Petrol,4.0,Hatchback,Gurgaon
Maruti,Swift,Dzire,,1.75,1298.0,1.0,85.0,17.0,2008,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Swift,LXI,,4.8,1197.0,80.0,81.0,21.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Mahindra,XUV300,W8,,10.8,1497.0,1.0,115.0,20.0,2020,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Gurgaon
Hyundai,Verna,VTVT,Apr,9.01,1591.0,78.0,121.0,17.0,2018,Third Party insurance,Automatic,Second Owner,Petrol,5.0,Sedan,Gurgaon
Hyundai,Santro,Sportz,Sept,4.98,1086.0,56.0,59.0,30.0,2020,Zero Dep,Manual,First Owner,CNG,5.0,Hatchback,Gurgaon
Honda,City,i,Dec,6.5,1497.0,74.0,117.0,18.0,2015,Third Party,Automatic,First Owner,Petrol,5.0,Sedan,Gurgaon
Land,Rover,Range,Jul,76.0,1997.0,5.0,246.0,,2022,Comprehensive,Automatic,First Owner,Diesel,5.0,SUV,Delhi
Hyundai,i20,Sportz,Oct,3.42,1197.0,41.0,82.0,18.0,2013,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Volkswagen,Polo,Petrol,May,2.54,1198.0,55.0,73.0,16.0,2012,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Ertiga,SHVS,May,7.41,1248.0,83.0,88.0,24.0,2018,Comprehensive,Manual,Second Owner,Diesel,7.0,MUV,Gurgaon
Maruti,Swift,Dzire,Jul,3.0,1197.0,75.0,88.0,22.0,2012,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Ignis,1.2,Dec,5.15,1197.0,23.0,81.0,20.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Mahindra,XUV500,W9,,16.0,2179.0,30.0,152.0,15.0,2019,Third Party insurance,Automatic,First Owner,Diesel,7.0,SUV,Gurgaon
Kia,Carens,Luxury,,17.9,1482.0,60.0,157.0,,2022,Third Party insurance,Automatic,First Owner,Petrol,6.0,MUV,Gurgaon
Hyundai,Grand,i10,,4.75,1197.0,50.0,81.0,18.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Wagon,R,,5.94,998.0,50.0,58.0,32.0,2021,Third Party insurance,Manual,First Owner,CNG,5.0,Hatchback,Gurgaon
Hyundai,Santro,Xing,,2.4,1086.0,70.0,62.0,11.0,2014,Third Party insurance,Manual,Second Owner,CNG,5.0,Hatchback,Gurgaon
Maruti,Ciaz,ZDi,,5.8,1248.0,90.0,88.0,28.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Gurgaon
Maruti,Ignis,1.2,Oct,3.86,1197.0,51.0,81.0,20.0,2017,Zero Dep,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Renault,KWID,1.0,Nov,4.42,999.0,30.0,67.0,22.0,2019,Comprehensive,Automatic,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Baleno,1.2,Jul,4.65,1197.0,1.0,83.0,21.0,2016,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,Grand,i10,Apr,4.51,1197.0,28.0,81.0,18.0,2018,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Toyota,Corolla,Altis,May,7.94,1798.0,66.0,138.0,14.0,2015,Third Party insurance,Automatic,Third Owner,Petrol,5.0,Sedan,Gurgaon
Maruti,Ciaz,1.4,Jun,7.75,1373.0,38.0,91.0,20.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Gurgaon
Hyundai,i10,Magna,Jun,1.98,1086.0,56.0,68.0,19.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Kia,Seltos,HTK,,12.7,1493.0,30.0,113.0,20.0,2021,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Gurgaon
Maruti,Brezza,Lxi,,8.7,1462.0,10.0,101.0,20.0,2022,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Gurgaon
Chevrolet,Cruze,LTZ,,4.0,1998.0,90.0,163.0,17.0,2014,Third Party insurance,Manual,Second Owner,Diesel,5.0,Sedan,Gurgaon
Mahindra,XUV500,W6,,4.7,2179.0,1.0,140.0,16.0,2015,Third Party insurance,Manual,Second Owner,Diesel,7.0,SUV,Gurgaon
Maruti,Vitara,Brezza,,7.95,1462.0,10.0,103.0,17.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Gurgaon
Maruti,Celerio,ZXI,,5.14,998.0,10.0,67.0,21.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Lexus,ES,300h,Jul,34.5,2487.0,68.0,214.0,22.0,2017,Third Party insurance,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Celerio,ZXI,Jun,4.23,998.0,83.0,67.0,23.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Baleno,Alpha,Jun,7.34,1197.0,25.0,81.0,21.0,2019,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Wagon,R,Jun,3.05,998.0,73.0,67.0,20.0,2015,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Baleno,Zeta,Jun,8.25,1197.0,18.0,81.0,19.0,2021,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ignis,1.2,Jun,4.17,1197.0,23.0,81.0,20.0,2017,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Hyundai,Grand,i10,Jun,4.9,1197.0,37.0,81.0,18.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Honda,CR-V,2.4L,Jun,15.1,2354.0,66.0,187.0,12.0,2018,Third Party,Automatic,First Owner,Petrol,5.0,SUV,Gurgaon
Maruti,Ertiga,CNG,Jan,8.25,1462.0,57.0,91.0,26.0,2018,Comprehensive,Manual,Second Owner,CNG,7.0,MUV,Delhi
Maruti,Celerio,VXI,Jun,4.6,998.0,71.0,58.0,31.0,2019,Third Party,Manual,First Owner,CNG,5.0,Hatchback,Gurgaon
